12,H****** Caldeira,384.***.***-**,e*******@example.com,2911,1996-03-14,2026-04-22 16:02:38.773753,2026-04-22 16:02:38.773754
116,B******* Pimenta,579.***.***-**,l********@example.net,2429,1996-04-09,2026-04-22 16:02:38.773888,2026-04-22 16:02:38.773889
161,J*** Pedro Moreira,684.***.***-**,a************@example.org,3779,1996-04-09,2026-04-22 16:02:38.773945,2026-04-22 16:02:38.773945
234,I***** Correia,573.***.***-**,m**********@example.net,4083,1996-12-20,2026-04-22 16:02:38.774030,2026-04-22 16:02:38.774030
461,E****** Cassiano,518.***.***-**,j*****************@example.net,5605,1996-06-12,2026-04-22 16:02:38.774298,2026-04-22 16:02:38.774299
477,I** Albuquerque,198.***.***-**,p*****************@example.org,3441,1996-04-04,2026-04-22 16:02:38.774316,2026-04-22 16:02:38.774317
523,M**** Luísa Nogueira,897.***.***-**,a********@example.net,5109,1996-09-05,2026-04-22 16:02:38.774371,2026-04-22 16:02:38.774371
597,M******* Marques,845.***.***-**,g**********@example.com,7100,1996-10-15,2026-04-22 16:02:38.774457,2026-04-22 16:02:38.774458
628,A** Beatriz Vargas,384.***.***-**,m*************@example.net,7599,1996-07-09,2026-04-22 16:02:38.774493,2026-04-22 16:02:38.774494
701,A**** Mendes,869.***.***-**,p************@example.com,4610,1996-09-13,2026-04-22 16:02:38.774588,2026-04-22 16:02:38.774588
723,A**** Marques,257.***.***-**,r******@example.com,9438,1996-11-19,2026-04-22 16:02:38.774617,2026-04-22 16:02:38.774617
737,M**** Clara Nogueira,470.***.***-**,d*************@example.org,3377,1996-02-03,2026-04-22 16:02:38.774633,2026-04-22 16:02:38.774633
791,R**** Oliveira,783.***.***-**,b***********@example.net,1942,1996-09-20,2026-04-22 16:02:38.774698,2026-04-22 16:02:38.774699
848,L** das Neves,783.***.***-**,g**********@example.com,1758,1996-05-25,2026-04-22 16:02:38.774765,2026-04-22 16:02:38.774766
911,E***** Monteiro,317.***.***-**,m******************@example.com,8017,1996-07-28,2026-04-22 16:02:38.774837,2026-04-22 16:02:38.774838
